vélo;utilisateur;depart;heure départ;arrivée;heure arrivée
1633;20;164;2010-08-07T08:44:04;120;2010-08-08T20:25:23
870;271;168;2010-08-07T09:05:48;57;2010-08-07T20:23:44
1091;169;78;2010-08-07T09:11:39;100;2010-08-09T23:31:15
1890;163;170;2010-08-07T09:21:30;17;2010-08-07T11:33:39
940;279;74;2010-08-07T09:30:44;60;2010-08-09T07:33:12
1115;170;157;2010-08-07T09:34:21;116;2010-08-08T09:58:06
1139;134;66;2010-08-07T09:43:11;173;2010-08-10T17:54:50
1257;178;136;2010-08-07T09:46:01;100;2010-08-10T02:54:45
823;222;133;2010-08-07T10:20:47;57;2010-08-07T21:05:51
1209;205;52;2010-08-07T10:30:23;59;2010-08-11T02:10:18
1029;206;157;2010-08-07T10:32:59;150;2010-08-11T10:11:29
899;318;112;2010-08-07T10:48:52;154;2010-08-11T08:54:21
983;120;21;2010-08-07T11:05:20;13;2010-08-07T22:49:17
384;0;175;2010-08-07T11:13:33;64;2010-08-09T22:46:35
231;94;104;2010-08-07T11:29:26;1;2010-08-09T22:49:08
960;116;164;2010-08-07T11:42:37;175;2010-08-07T15:10:16
701;281;149;2010-08-07T12:08:12;105;2010-08-09T05:51:53
1909;10;28;2010-08-07T12:09:53;178;2010-08-07T17:09:37
1837;114;72;2010-08-07T12:12:10;122;2010-08-07T21:36:18
926;138;43;2010-08-07T12:39:10;3;2010-08-08T17:29:47
500;1000322;7;2010-08-07T13:24:00;2;2010-08-10T04:13:35
486;146;36;2010-08-07T13:28:13;3;2010-08-12T07:35:36
193;214;6;2010-08-07T13:30:11;49;2010-08-08T15:05:07
492;255;176;2010-08-07T13:39:24;9;2010-08-08T23:05:15
12;31;29;2010-08-07T13:41:47;125;2010-08-10T09:34:42
425;257;40;2010-08-07T13:44:56;76;2010-08-08T01:55:16
665;176;65;2010-08-07T13:52:21;1;2010-08-12T10:50:19
1314;1000319;5;2010-08-07T13:54:01;155;2010-08-14T23:40:07
192;252;66;2010-08-07T14:06:26;56;2010-08-08T07:26:37
1208;126;78;2010-08-07T14:08:20;42;2010-08-11T15:26:32
1179;193;122;2010-08-07T14:20:49;175;2010-08-10T23:20:54
782;100;106;2010-08-07T14:25:55;117;2010-08-09T08:53:29
1410;23;14;2010-08-07T14:32:29;66;2010-08-10T00:51:09
1476;13;80;2010-08-07T14:34:28;169;2010-08-08T16:10:11
1449;149;66;2010-08-07T14:41:48;93;2010-08-09T05:36:43
346;137;55;2010-08-07T14:49:32;111;2010-08-11T16:07:06
618;236;142;2010-08-07T14:53:24;157;2010-08-07T22:01:03
1772;32;60;2010-08-07T14:59:46;157;2010-08-08T16:13:00
256;123;105;2010-08-07T15:20:20;136;2010-08-08T04:21:52
1801;299;93;2010-08-07T15:27:37;89;2010-08-08T02:37:43
1268;34;82;2010-08-07T15:45:23;107;2010-08-09T10:40:17
1122;212;168;2010-08-07T15:53:09;83;2010-08-08T03:59:27
329;326;70;2010-08-07T15:55:31;111;2010-08-07T21:50:04
832;163;72;2010-08-07T16:15:49;147;2010-08-12T19:29:15
1906;133;77;2010-08-07T16:18:16;143;2010-08-09T03:02:22
1589;234;109;2010-08-07T16:36:00;18;2010-08-08T07:12:10
1732;199;96;2010-08-07T16:58:35;64;2010-08-07T19:55:19
1547;282;30;2010-08-07T17:37:59;78;2010-08-09T18:38:41
1737;42;115;2010-08-07T17:46:52;115;2010-08-07T18:26:38
290;56;67;2010-08-07T17:49:29;1;2010-08-08T05:01:46
1548;67;29;2010-08-07T17:52:44;28;2010-08-07T22:12:42
999;258;173;2010-08-07T17:54:27;177;2010-08-09T02:26:48
542;150;9;2010-08-07T18:07:55;7;2010-08-08T02:57:36
1884;289;111;2010-08-07T18:10:06;124;2010-08-07T20:19:30
1088;174;163;2010-08-07T18:44:06;131;2010-08-08T08:28:20
13;157;115;2010-08-07T18:51:25;142;2010-08-09T10:31:15
476;325;159;2010-08-07T18:54:54;139;2010-08-09T04:25:46
1240;154;126;2010-08-07T19:01:04;158;2010-08-07T22:17:04
1367;322;81;2010-08-07T19:08:21;108;2010-08-09T02:17:05
265;332;2;2010-08-07T19:18:01;131;2010-08-08T06:53:05
945;152;30;2010-08-07T19:31:55;177;2010-08-08T11:13:40
1254;2;31;2010-08-07T19:36:05;75;2010-08-09T08:12:58
1392;47;17;2010-08-07T19:44:08;128;2010-08-07T20:05:46
1534;33;34;2010-08-07T19:50:17;137;2010-08-08T22:57:01
224;294;122;2010-08-07T20:27:50;93;2010-08-08T09:03:07
1712;41;142;2010-08-07T20:35:54;76;2010-08-08T20:47:52
1829;111;63;2010-08-07T20:43:41;38;2010-08-09T11:59:04
1685;164;163;2010-08-07T20:49:13;130;2010-08-11T09:25:04
60;277;28;2010-08-07T21:18:57;134;2010-08-08T13:01:28
1236;241;142;2010-08-07T21:20:43;84;2010-08-09T23:15:26
1141;219;75;2010-08-07T21:24:08;165;2010-08-07T23:34:13
1053;313;112;2010-08-07T21:32:42;123;2010-08-08T12:04:22
1059;64;97;2010-08-07T21:55:13;103;2010-08-10T02:18:06
475;221;63;2010-08-07T21:58:45;166;2010-08-08T02:46:25
1351;286;164;2010-08-07T22:26:12;117;2010-08-08T01:35:31
1514;232;98;2010-08-07T22:32:59;104;2010-08-09T01:58:20
35;116;161;2010-08-07T22:36:11;169;2010-08-08T00:03:09
877;36;124;2010-08-07T22:40:16;87;2010-08-09T12:21:04
156;1;144;2010-08-07T22:58:52;74;2010-08-14T02:49:57
284;331;151;2010-08-07T23:16:13;135;2010-08-12T13:33:28
505;119;157;2010-08-07T23:27:13;132;2010-08-11T15:13:09
347;289;87;2010-08-07T23:49:22;90;2010-08-08T03:41:16
948;290;171;2010-08-08T00:08:51;5;2010-08-09T20:06:29
1653;239;61;2010-08-08T00:18:44;110;2010-08-09T21:02:06
1020;42;82;2010-08-08T00:23:56;47;2010-08-08T02:22:22
884;62;28;2010-08-08T00:25:57;122;2010-08-10T01:47:44
288;35;31;2010-08-08T00:28:36;170;2010-08-09T15:29:43
1965;254;133;2010-08-08T00:32:23;167;2010-08-08T15:58:42
546;120;27;2010-08-08T00:38:23;22;2010-08-12T12:48:14
1425;97;115;2010-08-08T00:42:24;21;2010-08-08T07:51:03
493;223;58;2010-08-08T00:48:57;138;2010-08-08T14:37:22
1313;201;149;2010-08-08T01:04:36;66;2010-08-09T23:17:40
379;180;116;2010-08-08T01:20:19;120;2010-08-11T02:25:43
1838;130;11;2010-08-08T01:41:10;136;2010-08-09T16:42:30
1521;30;53;2010-08-08T01:51:33;121;2010-08-09T19:00:51
756;141;112;2010-08-08T01:58:44;14;2010-08-11T15:19:28
73;286;103;2010-08-08T02:04:13;169;2010-08-08T10:43:23
194;93;57;2010-08-08T02:54:21;137;2010-08-12T19:59:28
1063;328;7;2010-08-08T03:06:45;68;2010-08-10T10:49:04
1030;227;18;2010-08-08T03:10:23;11;2010-08-08T06:42:14
722;144;76;2010-08-08T03:13:51;44;2010-08-08T13:07:00
1768;251;139;2010-08-08T03:22:14;13;2010-08-09T18:45:02
1372;236;42;2010-08-08T03:28:41;66;2010-08-08T08:36:30
1984;217;88;2010-08-08T03:36:57;120;2010-08-09T15:36:11
239;154;1;2010-08-08T03:51:11;33;2010-08-10T06:46:45
1073;312;121;2010-08-08T03:55:16;51;2010-08-12T19:36:36
1812;87;131;2010-08-08T04:01:24;169;2010-08-09T14:28:52
1886;107;168;2010-08-08T04:08:00;155;2010-08-09T04:42:24
1447;213;18;2010-08-08T04:16:27;122;2010-08-12T04:57:10
1397;307;70;2010-08-08T04:34:17;27;2010-08-08T20:46:08
1055;243;4;2010-08-08T04:42:52;48;2010-08-08T22:24:26
1878;320;111;2010-08-08T04:52:27;15;2010-08-11T09:06:33
4;321;14;2010-08-08T05:15:08;175;2010-08-08T14:51:22
1718;14;60;2010-08-08T05:20:50;144;2010-08-09T13:05:57
452;37;159;2010-08-08T05:30:43;146;2010-08-08T07:10:17
1800;12;177;2010-08-08T05:36:20;75;2010-08-10T21:13:01
581;57;141;2010-08-08T05:52:19;142;2010-08-09T23:07:22
890;221;131;2010-08-08T06:04:13;115;2010-08-09T10:13:08
59;48;53;2010-08-08T06:11:36;131;2010-08-08T11:51:12
1068;314;20;2010-08-08T06:16:46;115;2010-08-08T11:39:30
524;88;40;2010-08-08T06:25:02;82;2010-08-09T17:38:40
1656;91;91;2010-08-08T06:34:48;25;2010-08-09T01:42:25
533;46;121;2010-08-08T06:46:36;4;2010-08-14T11:21:29
900;220;72;2010-08-08T07:00:26;112;2010-08-09T16:32:33
1016;333;67;2010-08-08T07:03:07;13;2010-08-09T01:07:28
580;29;101;2010-08-08T07:17:11;122;2010-08-09T02:09:04
935;125;149;2010-08-08T07:31:38;145;2010-08-08T17:00:24
1729;160;84;2010-08-08T07:55:36;156;2010-08-11T07:24:38
781;6;92;2010-08-08T08:12:41;152;2010-08-08T09:31:15
10;25;20;2010-08-08T08:21:13;32;2010-08-09T22:39:56
1197;284;111;2010-08-08T08:43:59;8;2010-08-09T09:22:54
1873;59;45;2010-08-08T08:53:23;8;2010-08-13T07:55:26
1178;326;70;2010-08-08T09:08:21;12;2010-08-15T00:59:59
1644;79;106;2010-08-08T09:10:45;145;2010-08-08T16:15:28
371;299;114;2010-08-08T09:23:59;98;2010-08-08T15:50:47
216;76;41;2010-08-08T09:26:17;103;2010-08-09T09:53:12
1496;224;141;2010-08-08T09:45:41;41;2010-08-18T12:44:25
1654;197;26;2010-08-08T09:53:45;83;2010-08-12T00:16:28
1381;319;116;2010-08-08T10:07:29;88;2010-08-11T16:34:56
9;121;145;2010-08-08T10:23:18;172;2010-08-17T22:55:16
177;106;54;2010-08-08T10:29:18;57;2010-08-09T00:25:07
579;273;129;2010-08-08T10:32:54;135;2010-08-10T09:59:37
620;257;144;2010-08-08T10:36:32;51;2010-08-09T06:32:39
639;177;114;2010-08-08T10:58:00;105;2010-08-09T19:42:21
1323;203;123;2010-08-08T11:05:05;108;2010-08-10T00:32:59
261;227;35;2010-08-08T11:28:37;52;2010-08-08T21:25:26
1350;259;54;2010-08-08T11:41:37;25;2010-08-09T05:28:21
1911;200;112;2010-08-08T11:54:23;171;2010-08-09T18:27:03
1918;72;1;2010-08-08T12:14:21;170;2010-08-08T13:41:38
815;47;29;2010-08-08T12:23:38;19;2010-08-13T17:36:04
169;3;96;2010-08-08T12:27:45;109;2010-08-09T20:19:57
708;262;105;2010-08-08T12:47:13;139;2010-08-11T15:01:40
1265;249;75;2010-08-08T12:53:30;36;2010-08-10T23:06:32
1190;293;172;2010-08-08T13:03:42;63;2010-08-09T10:48:48
1353;102;92;2010-08-08T13:31:52;95;2010-08-09T09:45:57
833;80;6;2010-08-08T13:53:49;142;2010-08-09T15:25:24
438;1000328;114;2010-08-08T14:08:14;128;2010-08-08T15:26:21
1700;274;175;2010-08-08T14:19:11;36;2010-08-10T07:31:07
509;37;125;2010-08-08T14:22:17;89;2010-08-13T11:38:26
1469;263;111;2010-08-08T14:31:01;39;2010-08-10T07:39:24
1000;42;127;2010-08-08T14:44:09;79;2010-08-09T20:25:41
1704;256;32;2010-08-08T14:55:48;146;2010-08-09T02:10:45
586;156;46;2010-08-08T15:17:33;18;2010-08-13T00:40:36
1033;17;154;2010-08-08T15:21:17;34;2010-08-11T13:06:56
387;311;168;2010-08-08T15:36:58;78;2010-08-11T17:31:13
165;11;76;2010-08-08T15:53:35;148;2010-08-11T06:07:42
466;97;34;2010-08-08T16:07:52;14;2010-08-09T23:38:30
1195;52;45;2010-08-08T16:23:09;92;2010-08-09T03:49:46
637;1000328;135;2010-08-08T16:38:24;96;2010-08-15T12:16:38
1949;294;40;2010-08-08T16:42:17;33;2010-08-11T05:26:39
269;222;97;2010-08-08T16:50:27;120;2010-08-10T08:54:30
621;99;53;2010-08-08T17:07:16;60;2010-08-12T04:47:21
738;332;126;2010-08-08T17:19:48;11;2010-08-12T15:42:45
1846;131;88;2010-08-08T17:42:21;136;2010-08-12T11:39:37
440;155;14;2010-08-08T17:48:45;48;2010-08-09T23:40:19
41;26;114;2010-08-08T17:54:17;133;2010-08-09T07:05:53
1658;136;32;2010-08-08T18:07:18;140;2010-08-13T03:59:29
52;138;136;2010-08-08T18:17:08;20;2010-08-10T18:31:00
909;283;160;2010-08-08T18:31:44;37;2010-08-12T14:02:58
480;140;76;2010-08-08T18:37:23;20;2010-08-09T04:51:22
1423;235;148;2010-08-08T18:40:51;5;2010-08-14T05:08:58
692;125;124;2010-08-08T18:42:52;76;2010-08-10T18:53:08
1329;104;15;2010-08-08T18:53:35;89;2010-08-11T22:15:59
1604;165;57;2010-08-08T19:00:25;110;2010-08-09T20:53:38
514;158;106;2010-08-08T19:09:38;145;2010-08-13T06:52:36
266;270;25;2010-08-08T19:16:33;75;2010-08-09T20:40:40
168;129;47;2010-08-08T19:22:25;102;2010-08-11T07:10:41
1863;56;54;2010-08-08T19:26:27;98;2010-08-10T02:39:23
619;317;165;2010-08-08T19:32:20;53;2010-08-09T03:33:36
197;19;26;2010-08-08T19:35:00;176;2010-08-08T19:39:50
934;268;11;2010-08-08T19:48:29;80;2010-08-09T14:36:51
1733;286;9;2010-08-08T19:56:13;120;2010-08-08T23:12:55
1150;238;21;2010-08-08T20:12:52;72;2010-08-14T06:20:29
1239;38;109;2010-08-08T20:27:16;7;2010-08-09T07:21:25
134;117;24;2010-08-08T20:31:29;149;2010-08-12T17:47:24
1272;269;56;2010-08-08T20:43:43;92;2010-08-10T23:37:21
841;306;174;2010-08-08T20:54:01;5;2010-08-12T15:12:30
1548;303;28;2010-08-08T20:58:11;145;2010-08-11T18:09:17
1529;204;103;2010-08-08T21:11:40;70;2010-08-12T07:17:35
1887;6;154;2010-08-08T21:21:20;37;2010-08-08T22:36:43
1019;55;1;2010-08-08T21:34:25;127;2010-08-09T05:16:39
1593;227;172;2010-08-08T21:42:34;168;2010-08-11T20:48:13
839;296;74;2010-08-08T21:48:16;147;2010-08-12T01:43:52
1131;275;177;2010-08-08T21:58:07;43;2010-08-09T01:36:15
563;299;114;2010-08-08T22:15:11;157;2010-08-11T08:37:44
461;150;80;2010-08-08T22:20:36;61;2010-08-10T10:35:00
1115;314;116;2010-08-08T22:30:18;131;2010-08-09T09:26:10
1643;223;27;2010-08-08T22:32:04;168;2010-08-09T06:53:27
542;41;7;2010-08-08T22:43:11;178;2010-08-09T03:23:51
1951;49;65;2010-08-08T22:49:37;161;2010-08-14T12:15:31
1386;189;70;2010-08-08T23:21:54;117;2010-08-09T12:42:41
687;128;126;2010-08-08T23:26:42;135;2010-08-12T18:06:30
253;253;114;2010-08-08T23:35:34;93;2010-08-12T10:35:22
286;243;137;2010-08-08T23:37:55;77;2010-08-09T05:48:09
1200;28;22;2010-08-08T23:42:15;29;2010-08-16T09:38:06
779;71;89;2010-08-08T23:47:27;117;2010-08-10T22:46:57
93;6;143;2010-08-08T23:57:00;29;2010-08-11T12:02:22
1424;196;101;2010-08-08T23:59:50;40;2010-08-09T17:31:03
813;79;171;2010-08-09T00:07:53;29;2010-08-16T05:51:42
528;272;106;2010-08-09T00:10:05;19;2010-08-11T06:52:56
1232;84;107;2010-08-09T00:16:06;52;2010-08-09T18:23:34
335;151;6;2010-08-09T00:33:36;31;2010-08-10T18:26:58
1770;27;45;2010-08-09T00:43:12;111;2010-08-10T13:44:14
251;33;165;2010-08-09T00:48:16;38;2010-08-09T13:43:08
1857;69;63;2010-08-09T00:52:47;92;2010-08-10T10:42:42
1753;266;37;2010-08-09T01:00:31;121;2010-08-12T01:06:30
344;67;168;2010-08-09T01:04:48;41;2010-08-10T18:37:33
410;114;65;2010-08-09T01:13:47;122;2010-08-10T14:58:36
1670;1000323;82;2010-08-09T01:15:58;60;2010-08-12T02:21:22
1241;321;87;2010-08-09T01:21:43;139;2010-08-23T07:38:55
1939;9;177;2010-08-09T01:28:13;139;2010-08-20T20:51:08
1917;123;48;2010-08-09T01:31:01;124;2010-08-09T04:07:53
1849;91;152;2010-08-09T02:02:40;57;2010-08-10T09:57:31
1823;103;58;2010-08-09T02:31:11;161;2010-08-11T20:29:21
840;295;148;2010-08-09T02:38:18;78;2010-08-09T14:32:51
1601;162;4;2010-08-09T02:47:59;92;2010-08-09T19:05:39
143;267;41;2010-08-09T02:51:29;176;2010-08-13T12:14:07
1264;232;19;2010-08-09T02:55:55;144;2010-08-09T05:12:35
589;19;11;2010-08-09T03:05:14;162;2010-08-09T06:13:03
42;174;61;2010-08-09T03:15:02;94;2010-08-10T12:41:17
433;13;39;2010-08-09T04:11:56;60;2010-08-11T19:22:39
654;317;84;2010-08-09T04:14:37;23;2010-08-11T08:29:53
1717;313;82;2010-08-09T04:18:22;108;2010-08-09T13:13:51
59;219;131;2010-08-09T04:33:07;39;2010-08-10T06:57:59
716;212;121;2010-08-09T04:55:46;48;2010-08-10T02:08:34
1741;32;169;2010-08-09T05:01:42;67;2010-08-11T14:24:58
1565;234;68;2010-08-09T05:09:16;2;2010-08-13T22:44:08
650;54;114;2010-08-09T05:45:39;109;2010-08-12T07:51:01
1114;233;40;2010-08-09T06:03:55;129;2010-08-09T16:54:14
73;20;169;2010-08-09T06:17:44;165;2010-08-09T14:03:55
1625;140;145;2010-08-09T06:27:03;48;2010-08-12T16:03:39
1237;277;137;2010-08-09T06:42:29;40;2010-08-11T08:04:18
1123;60;14;2010-08-09T06:50:15;80;2010-08-13T06:34:19
1188;143;31;2010-08-09T06:56:47;129;2010-08-09T10:22:41
766;145;31;2010-08-09T07:00:36;84;2010-08-10T17:42:25
1822;288;16;2010-08-09T07:25:01;161;2010-08-10T19:25:26
1337;215;17;2010-08-09T07:38:35;166;2010-08-09T21:45:44
1401;124;7;2010-08-09T07:52:07;132;2010-08-10T01:24:55
178;260;89;2010-08-09T08:01:04;52;2010-08-09T15:44:09
1902;70;126;2010-08-09T08:05:45;67;2010-08-10T06:09:20
1954;228;158;2010-08-09T08:18:52;52;2010-08-11T13:34:51
1922;2;56;2010-08-09T08:26:50;64;2010-08-09T12:35:53
1680;252;116;2010-08-09T08:37:03;112;2010-08-15T14:44:13
924;265;119;2010-08-09T08:40:10;129;2010-08-13T13:53:51
718;55;116;2010-08-09T08:46:00;83;2010-08-09T16:46:41
1656;310;25;2010-08-09T08:48:17;64;2010-08-11T16:16:44
1596;191;66;2010-08-09T09:14:05;78;2010-08-09T11:04:22
490;181;68;2010-08-09T09:34:59;48;2010-08-09T21:15:58
368;65;170;2010-08-09T09:40:12;22;2010-08-12T03:26:35
243;1000329;93;2010-08-09T10:06:37;111;2010-08-09T19:10:35
2;90;100;2010-08-09T10:15:19;131;2010-08-13T13:13:22
879;100;39;2010-08-09T10:54:14;147;2010-08-11T02:04:32
557;248;50;2010-08-09T11:07:18;23;2010-08-09T14:10:34
1896;22;58;2010-08-09T11:14:51;71;2010-08-10T00:24:32
1786;175;97;2010-08-09T11:23:58;167;2010-08-10T20:12:22
1769;325;161;2010-08-09T11:26:36;178;2010-08-10T05:46:55
175;1000324;121;2010-08-09T11:28:28;158;2010-08-12T04:10:52
1932;102;171;2010-08-09T11:36:58;105;2010-08-11T21:21:32
829;76;95;2010-08-09T11:49:18;143;2010-08-19T00:40:58
1358;225;164;2010-08-09T11:54:00;61;2010-08-09T17:02:56
1226;244;160;2010-08-09T11:56:29;132;2010-08-13T22:18:36
406;307;66;2010-08-09T12:26:22;124;2010-08-11T10:27:52
1716;275;103;2010-08-09T12:45:06;138;2010-08-11T07:41:42
930;40;39;2010-08-09T12:58:26;99;2010-08-11T00:28:26
238;236;71;2010-08-09T13:16:40;138;2010-08-15T17:44:40
906;48;154;2010-08-09T13:32:33;100;2010-08-12T15:28:25
206;142;17;2010-08-09T13:35:46;75;2010-08-10T12:02:56
1246;264;24;2010-08-09T14:01:15;111;2010-08-10T10:32:04
1505;327;167;2010-08-09T14:08:44;108;2010-08-11T20:43:09
1682;172;12;2010-08-09T14:20:27;109;2010-08-12T07:40:33
706;144;165;2010-08-09T14:49:58;79;2010-08-11T22:34:15
452;26;146;2010-08-09T14:56:28;144;2010-08-14T12:29:28
1969;19;0;2010-08-09T15:08:25;3;2010-08-14T04:13:38
806;308;154;2010-08-09T15:14:19;102;2010-08-10T01:27:22
355;334;150;2010-08-09T15:17:14;105;2010-08-11T19:53:07
303;109;151;2010-08-09T15:19:54;61;2010-08-10T22:59:59
1326;309;6;2010-08-09T15:23:03;65;2010-08-13T10:32:38
1568;78;162;2010-08-09T15:41:08;129;2010-08-14T19:13:03
768;66;133;2010-08-09T15:49:22;113;2010-08-10T18:01:23
1211;223;64;2010-08-09T15:59:21;41;2010-08-11T07:57:57
801;43;161;2010-08-09T16:09:47;119;2010-08-12T11:16:08
1698;87;47;2010-08-09T16:18:59;26;2010-08-12T13:05:38
898;295;157;2010-08-09T16:25:11;111;2010-08-11T09:43:25
308;139;141;2010-08-09T16:38:36;63;2010-08-10T14:41:01
198;257;72;2010-08-09T17:14:33;164;2010-08-13T16:57:10
69;101;14;2010-08-09T17:22:17;19;2010-08-10T04:37:30
1383;232;51;2010-08-09T17:48:35;15;2010-08-13T04:41:20
199;329;75;2010-08-09T17:57:22;31;2010-08-10T16:43:44
893;33;63;2010-08-09T18:03:08;127;2010-08-10T09:46:03
911;29;178;2010-08-09T18:09:39;105;2010-08-09T21:25:54
429;195;9;2010-08-09T18:13:47;134;2010-08-18T06:53:39
816;209;137;2010-08-09T18:32:55;109;2010-08-10T02:45:28
77;45;89;2010-08-09T18:49:54;59;2010-08-11T19:38:03
1443;61;176;2010-08-09T18:57:52;99;2010-08-12T03:07:28
1845;86;112;2010-08-09T19:14:42;126;2010-08-10T13:02:58
1336;260;165;2010-08-09T19:17:09;9;2010-08-11T12:56:43
1673;199;24;2010-08-09T19:26:01;46;2010-08-11T01:10:46
23;130;67;2010-08-09T19:32:39;52;2010-08-14T15:29:38
1793;18;49;2010-08-09T19:48:19;87;2010-08-11T03:10:53
408;271;156;2010-08-09T19:51:33;37;2010-08-10T15:30:43
1815;279;150;2010-08-09T20:02:21;167;2010-08-10T22:44:24
1134;84;52;2010-08-09T20:10:58;79;2010-08-11T05:05:47
484;291;57;2010-08-09T20:32:50;175;2010-08-12T07:01:06
392;233;63;2010-08-09T20:36:26;157;2010-08-10T05:24:15
485;34;133;2010-08-09T20:50:37;39;2010-08-10T18:12:24
1321;220;122;2010-08-09T21:11:07;40;2010-08-10T13:04:59
1133;208;49;2010-08-09T21:28:33;85;2010-08-10T09:02:55
309;200;86;2010-08-09T21:52:23;123;2010-08-10T11:16:32
700;314;144;2010-08-09T22:01:38;57;2010-08-12T11:34:54
1563;177;23;2010-08-09T22:09:26;52;2010-08-11T01:39:38
478;107;134;2010-08-09T22:18:45;11;2010-08-10T19:12:07
1214;24;104;2010-08-09T22:26:41;152;2010-08-11T03:33:45
809;225;146;2010-08-09T22:30:14;153;2010-08-19T19:36:36
1374;113;103;2010-08-09T22:57:22;177;2010-08-11T22:12:32
510;333;14;2010-08-09T23:03:32;47;2010-08-12T09:20:13
1745;10;21;2010-08-09T23:29:33;120;2010-08-10T04:41:04
314;286;5;2010-08-09T23:48:01;141;2010-08-10T01:02:42
529;36;72;2010-08-10T00:05:03;120;2010-08-10T16:50:57
1646;1000330;123;2010-08-10T00:07:37;50;2010-08-12T22:43:48
998;181;171;2010-08-10T00:14:30;138;2010-08-10T03:09:27
512;123;131;2010-08-10T00:19:53;3;2010-08-12T03:46:43
670;51;64;2010-08-10T00:35:27;111;2010-08-12T07:11:20
622;159;97;2010-08-10T01:17:08;75;2010-08-10T20:56:43
1490;239;174;2010-08-10T01:34:50;172;2010-08-11T05:37:53
1719;215;89;2010-08-10T01:44:31;0;2010-08-13T18:50:06
616;85;83;2010-08-10T01:55:30;14;2010-08-12T11:09:14
1909;286;178;2010-08-10T01:58:16;30;2010-08-11T01:25:37
545;106;69;2010-08-10T02:06:17;37;2010-08-10T15:53:40
1064;182;27;2010-08-10T02:28:05;18;2010-08-10T04:02:21
752;80;18;2010-08-10T02:31:42;57;2010-08-15T17:33:22
1526;216;177;2010-08-10T02:56:55;119;2010-08-10T11:55:05
736;20;112;2010-08-10T03:18:03;5;2010-08-10T11:40:43
932;181;67;2010-08-10T03:25:11;134;2010-08-10T13:36:57
328;169;16;2010-08-10T03:33:19;141;2010-08-10T23:57:37
1439;8;141;2010-08-10T03:42:47;164;2010-08-11T00:23:56
1217;1000325;91;2010-08-10T03:59:52;102;2010-08-10T21:56:37
858;330;177;2010-08-10T04:05:27;117;2010-08-17T17:52:19
370;38;15;2010-08-10T04:23:24;54;2010-08-11T04:20:25
157;143;128;2010-08-10T04:30:45;175;2010-08-13T04:03:31
1587;116;136;2010-08-10T04:47:26;124;2010-08-14T03:42:43
1003;111;50;2010-08-10T04:55:42;34;2010-08-10T15:12:50
1879;127;92;2010-08-10T04:58:17;148;2010-08-10T17:32:16
985;237;8;2010-08-10T05:05:47;133;2010-08-10T14:16:01
47;289;118;2010-08-10T05:29:13;115;2010-08-12T17:00:12
228;148;177;2010-08-10T05:38:03;76;2010-08-10T06:00:26
497;41;60;2010-08-10T05:55:15;88;2010-08-10T12:14:40
1567;157;107;2010-08-10T05:57:07;178;2010-08-10T13:59:09
1145;214;161;2010-08-10T06:06:45;113;2010-08-11T04:50:15
1675;10;19;2010-08-10T06:18:30;102;2010-08-10T19:02:56
1947;94;175;2010-08-10T06:22:16;61;2010-08-11T01:42:50
170;118;93;2010-08-10T06:24:36;132;2010-08-13T09:18:45
1061;308;163;2010-08-10T06:28:36;80;2010-08-12T03:15:17
1941;186;93;2010-08-10T06:37:23;4;2010-08-14T02:14:13
1275;336;85;2010-08-10T06:51:12;170;2010-08-10T21:39:32
1390;189;41;2010-08-10T07:07:59;42;2010-08-12T01:47:12
1095;42;173;2010-08-10T07:13:45;136;2010-08-13T11:18:50
258;219;29;2010-08-10T07:45:03;51;2010-08-10T12:44:04
1605;285;31;2010-08-10T07:54:50;73;2010-08-10T11:08:15
244;70;99;2010-08-10T08:10:53;135;2010-08-13T20:52:49
1377;148;65;2010-08-10T08:18:47;123;2010-08-10T22:02:10
1602;322;158;2010-08-10T08:20:46;167;2010-08-16T03:03:46
1514;255;104;2010-08-10T08:29:35;29;2010-08-12T10:24:05
1556;293;95;2010-08-10T08:37:49;30;2010-08-13T22:56:39
1818;30;105;2010-08-10T08:47:14;23;2010-08-14T21:31:05
401;147;99;2010-08-10T09:07:53;129;2010-08-11T04:10:30
347;305;90;2010-08-10T09:38:10;80;2010-08-10T22:27:08
1090;0;126;2010-08-10T09:52:14;56;2010-08-10T19:20:59
1197;274;8;2010-08-10T10:03:00;159;2010-08-11T20:12:58
1627;203;149;2010-08-10T10:09:14;168;2010-08-11T09:15:41
572;301;142;2010-08-10T10:16:49;170;2010-08-14T19:27:40
1044;335;78;2010-08-10T10:19:26;58;2010-08-11T21:17:23
1334;1000331;13;2010-08-10T10:29:20;161;2010-08-10T17:03:34
797;251;49;2010-08-10T10:36:56;143;2010-08-14T18:43:14
473;248;54;2010-08-10T10:51:07;96;2010-08-13T16:47:25
1328;328;124;2010-08-10T10:52:51;119;2010-08-10T15:18:58
18;292;47;2010-08-10T10:59:59;154;2010-08-12T18:16:00
1266;95;47;2010-08-10T11:22:07;5;2010-08-13T18:07:19
936;97;48;2010-08-10T11:32:32;64;2010-08-10T14:14:21
1192;282;71;2010-08-10T12:11:02;78;2010-08-11T18:48:29
988;270;7;2010-08-10T12:18:39;19;2010-08-12T02:45:28
1525;284;34;2010-08-10T12:28:01;78;2010-08-11T23:46:13
1555;170;81;2010-08-10T12:30:10;176;2010-08-10T15:27:03
1950;243;62;2010-08-10T12:36:14;147;2010-08-10T18:39:25
269;108;120;2010-08-10T12:53:24;86;2010-08-10T20:25:39
